tweetid,link,source,retweet_count,tweet_type,user_id
1600733897876451328,https://twitter.com/alaudinjtt/statuses/1600733897876451328,Twitter Web App,13,retweet,1226851058
1600733897285074944,https://twitter.com/hayatijtt/statuses/1600733897285074944,Twitter Web App,13,retweet,1265836453
1600733897025019905,https://twitter.com/SABARIAH0/statuses/1600733897025019905,Twitter Web App,13,retweet,1211101706
1600733892813914112,https://twitter.com/MurwaniAnik/statuses/1600733892813914112,Twitter for Android,69,retweet,1443676155404423183
1600733892671344640,https://twitter.com/KoranTJVideo/statuses/1600733892671344640,Twitter Web App,0,original,956830843086884864
1600733892260290561,https://twitter.com/Arbayunaa/statuses/1600733892260290561,Twitter for iPhone,0,original,1112982559590277124
1600733887998533632,https://twitter.com/sarina_mayang/statuses/1600733887998533632,Twitter Web App,56,retweet,1423137872807297026
1600733885855211522,https://twitter.com/azizuljtt/statuses/1600733885855211522,Twitter Web App,8,retweet,1265569160
1600733869191622656,https://twitter.com/jamsarijtt/statuses/1600733869191622656,Twitter Web App,141,retweet,1226996058
1600733862161547264,https://twitter.com/fhatin4981/statuses/1600733862161547264,Twitter Web App,1,retweet,1554460771
1600733860571992064,https://twitter.com/leeboonguan_rp/statuses/1600733860571992064,Twitter Web App,8,retweet,582573182
1600733859989311488,https://twitter.com/raharja44/statuses/1600733859989311488,Twitter for Android,619,retweet,1395687630440779790
1600733856898109440,https://twitter.com/djpt_kkp/statuses/1600733856898109440,Twitter Web App,1,original,2995922576
1600733856730320896,https://twitter.com/Miss_YingSu/statuses/1600733856730320896,Twitter for Android,38,retweet,1447390228864372737
1600733856260587524,https://twitter.com/YusufNusantara5/statuses/1600733856260587524,Twitter for Android,19,retweet,1551048725610758144
1600733855647817729,https://twitter.com/SumiatiJameson/statuses/1600733855647817729,Twitter Web App,40,retweet,1201142833
1600733843539230720,https://twitter.com/OfficePublic/statuses/1600733843539230720,Twitter for Android,80,retweet,465302738
1600733842175758336,https://twitter.com/handrosst82/statuses/1600733842175758336,Twitter for Android,0,reply,1439615400052879366
1600733840506376193,https://twitter.com/Risnaseptia_/statuses/1600733840506376193,Twitter Web App,72,retweet,921532684207345664
1600733828028321794,https://twitter.com/oldapzaza/statuses/1600733828028321794,Twitter Web App,56,retweet,1429713067269517313
1600733825243353088,https://twitter.com/endry4787/statuses/1600733825243353088,Twitter Web App,72,retweet,1477210506
1600733824882683904,https://twitter.com/hafiszi_89/statuses/1600733824882683904,Twitter Web App,72,retweet,1023331916
1600733816745709571,https://twitter.com/matfadzil1/statuses/1600733816745709571,Twitter Web App,18,retweet,1071702954
1600733814703415298,https://twitter.com/apasihhgoblok/statuses/1600733814703415298,Twitter for Android,0,reply,1090945551879725056
1600733806427705344,https://twitter.com/SAID6734/statuses/1600733806427705344,Twitter Web App,8,retweet,1393926788
1600733798790230016,https://twitter.com/Risma_Nurh/statuses/1600733798790230016,Twitter for Android,170,retweet,2346445040
1600733786894786562,https://twitter.com/dinocheirus/statuses/1600733786894786562,Twitter for Android,619,retweet,865074351996928002
1600733784747683841,https://twitter.com/mahmudjtt/statuses/1600733784747683841,Twitter Web App,141,retweet,1265817823
1600733780334952448,https://twitter.com/endry4787/statuses/1600733780334952448,Twitter Web App,51,retweet,1477210506
1600733778715897857,https://twitter.com/faizulthe/statuses/1600733778715897857,Twitter Web App,8,retweet,1359394370
1600733774513205248,https://twitter.com/SaerahOmar/statuses/1600733774513205248,Twitter Web App,8,retweet,1371389010
1600733767676534784,https://twitter.com/Claydiandrra/statuses/1600733767676534784,Twitter Web App,23,retweet,1461270152104710145
1600733767387480065,https://twitter.com/fahizanjtt/statuses/1600733767387480065,Twitter Web App,28,retweet,1227045686
1600733763960725506,https://twitter.com/chrysandream/statuses/1600733763960725506,Twitter for iPhone,11612,retweet,4861002528
1600733759233753088,https://twitter.com/SabarinaSapuan/statuses/1600733759233753088,Twitter Web App,18,retweet,1390861471
1600733756687425536,https://twitter.com/sarina_mayang/statuses/1600733756687425536,Twitter Web App,51,retweet,1423137872807297026
1600733743274020864,https://twitter.com/hussinjtt/statuses/1600733743274020864,Twitter Web App,18,retweet,1265779544
1600733740673556482,https://twitter.com/oldapzaza/statuses/1600733740673556482,Twitter Web App,3,retweet,1429713067269517313
1600733740648448000,https://twitter.com/innieffox/statuses/1600733740648448000,Twitter for Android,2985,retweet,1341431909834838020
1600733738102853632,https://twitter.com/mydhaeru/statuses/1600733738102853632,Twitter for Android,619,retweet,1227538642987405312
1600733737527803904,https://twitter.com/hafiszi_89/statuses/1600733737527803904,Twitter Web App,18,retweet,1023331916
1600733736974553089,https://twitter.com/mahmudjtt/statuses/1600733736974553089,Twitter Web App,454,retweet,1265817823
1600733733002174465,https://twitter.com/normalajerantut/statuses/1600733733002174465,Twitter Web App,8,retweet,1265552930
1600733731077038080,https://twitter.com/norhanjtt/statuses/1600733731077038080,Twitter Web App,141,retweet,1226980159
1600733728137175041,https://twitter.com/dyhwanie_/statuses/1600733728137175041,Twitter for Android,0,reply,1360939158034817031
1600733726769434624,https://twitter.com/leeboonguan_rp/statuses/1600733726769434624,Twitter Web App,454,retweet,582573182
1600733723695386625,https://twitter.com/fahizanjtt/statuses/1600733723695386625,Twitter Web App,23,retweet,1227045686
1600733721447260160,https://twitter.com/tarmizijtt/statuses/1600733721447260160,Twitter Web App,141,retweet,1226696010
1600733717470642176,https://twitter.com/Hmzhnordin/statuses/1600733717470642176,Twitter Web App,141,retweet,1851374598
1600733708109385728,https://twitter.com/chiewyeong/statuses/1600733708109385728,Twitter Web App,141,retweet,2191398805
1600733705852506112,https://twitter.com/Risnaseptia_/statuses/1600733705852506112,Twitter Web App,18,retweet,921532684207345664
1600733703810215937,https://twitter.com/BasriJtut/statuses/1600733703810215937,Twitter Web App,141,retweet,1248951091
1600733701255868416,https://twitter.com/fsal341/statuses/1600733701255868416,Twitter Web App,141,retweet,1245842588
1600733699938869248,https://twitter.com/zainaljtt/statuses/1600733699938869248,Twitter Web App,141,retweet,1226958716
1600733698621861894,https://twitter.com/indokitaid/statuses/1600733698621861894,Twitter Web App,0,original,1592113622188445704
1600733697002512384,https://twitter.com/oldapzaza/statuses/1600733697002512384,Twitter Web App,51,retweet,1429713067269517313
1600733693022130176,https://twitter.com/nona_ina/statuses/1600733693022130176,Twitter for Android,0,reply,53036165
1600733688974569473,https://twitter.com/yabiruu19/statuses/1600733688974569473,Twitter for Android,2882,retweet,1260128431494193155
1600733688165457921,https://twitter.com/azaharkarsin/statuses/1600733688165457921,Twitter Web App,18,retweet,561214560
1600733679961051136,https://twitter.com/sabrieshariff/statuses/1600733679961051136,Twitter Web App,454,retweet,1206884898
1600733675364446208,https://twitter.com/SABARIAH0/statuses/1600733675364446208,Twitter Web App,18,retweet,1211101706
1600733674064183299,https://twitter.com/riegoongju/statuses/1600733674064183299,Twitter for Android,0,original,3034344144
1600733673619587072,https://twitter.com/hamdi7207/statuses/1600733673619587072,Twitter Web App,18,retweet,1378802210
1600733671358881792,https://twitter.com/bangtanchannio/statuses/1600733671358881792,Twitter for Android,1341,retweet,792223801039728640
1600733669098164225,https://twitter.com/alaudinjtt/statuses/1600733669098164225,Twitter Web App,18,retweet,1226851058
1600733668871647233,https://twitter.com/hayatijtt/statuses/1600733668871647233,Twitter Web App,18,retweet,1265836453
1600733666023739393,https://twitter.com/raihans47471215/statuses/1600733666023739393,Twitter Web App,38,retweet,1635673424
1600733664618635264,https://twitter.com/almaightybish/statuses/1600733664618635264,Twitter for iPhone,619,retweet,981348190199848960
1600733660000686081,https://twitter.com/BasriJtut/statuses/1600733660000686081,Twitter Web App,454,retweet,1248951091
1600733650374782977,https://twitter.com/dewisuciatia/statuses/1600733650374782977,Twitter for Android,0,reply,242254206
1600733648533458945,https://twitter.com/abdulhajtt/statuses/1600733648533458945,Twitter Web App,141,retweet,1265808811
1600733647493267457,https://twitter.com/ffpratama4892/statuses/1600733647493267457,Twitter for Android,1341,retweet,1137710390291255296
1600733636353208320,https://twitter.com/lailatulnatrah/statuses/1600733636353208320,Twitter Web App,141,retweet,561110320
1600733636147707905,https://twitter.com/anuarjerantut/statuses/1600733636147707905,Twitter Web App,18,retweet,1226996834
1600733636126736384,https://twitter.com/zuhaimi6/statuses/1600733636126736384,Twitter Web App,141,retweet,1071728186
1600733616316682240,https://twitter.com/fatriosatria/statuses/1600733616316682240,Twitter Web App,141,retweet,1201091712
1600733612390825984,https://twitter.com/yosoro25197113/statuses/1600733612390825984,Twitter Web App,141,retweet,1430040339495014404
1600733610025238528,https://twitter.com/morphinebrains/statuses/1600733610025238528,Twitter for Android,0,reply,1523003237602893824
1600733609060466688,https://twitter.com/oldapzaza/statuses/1600733609060466688,Twitter Web App,141,retweet,1429713067269517313
1600733606888243206,https://twitter.com/SOWONisMINE/statuses/1600733606888243206,Twitter for Android,55,retweet,1209671124394467329
1600733596788350976,https://twitter.com/RyoEbenHazard/statuses/1600733596788350976,Twitter Web App,141,retweet,620520721
1600733596175986688,https://twitter.com/HanifArrhman/statuses/1600733596175986688,Twitter Web App,141,retweet,618572707
1600733595521335297,https://twitter.com/Cozillar_Chrome/statuses/1600733595521335297,Twitter for Android,11,retweet,1172037634383679489
1600733594661818369,https://twitter.com/WirawanLendy/statuses/1600733594661818369,Twitter Web App,63,retweet,1423500953739665408
1600733585178529792,https://twitter.com/dadadaisy_/statuses/1600733585178529792,Twitter for Android,0,original,1455671994200907780
1600733583810756608,https://twitter.com/ElvanArkana/statuses/1600733583810756608,Twitter for Android,75,retweet,1436699182585171977
1600733583517229059,https://twitter.com/SumiatiJameson/statuses/1600733583517229059,Twitter Web App,141,retweet,1201142833
1600733581847891969,https://twitter.com/sarina_mayang/statuses/1600733581847891969,Twitter Web App,141,retweet,1423137872807297026
1600733578132074497,https://twitter.com/javel1ne/statuses/1600733578132074497,Twitter for Android,619,retweet,797026798324224000
1600733562025562113,https://twitter.com/Inisialnyaaaa_R/statuses/1600733562025562113,Twitter for Android,673,retweet,1385555510678544384
1600733561056686080,https://twitter.com/Miss_YingSu/statuses/1600733561056686080,Twitter for Android,3,retweet,1447390228864372737
1600733528995827712,https://twitter.com/IndraDrajat/statuses/1600733528995827712,Twitter for Android,11612,retweet,319547370
1600733521403793409,https://twitter.com/oldapzaza/statuses/1600733521403793409,Twitter Web App,63,retweet,1429713067269517313
1600733521387343872,https://twitter.com/PutputSandini/statuses/1600733521387343872,Twitter Web App,0,original,1542763884188413953
1600733520007434240,https://twitter.com/banten_pemprov/statuses/1600733520007434240,Twitter for Android,0,original,1218018635362402304
1600733515687276544,https://twitter.com/petabencana/statuses/1600733515687276544,PetaJakarta.org,0,reply,2276880895
1600733504811114496,https://twitter.com/fhatin4981/statuses/1600733504811114496,Twitter Web App,52,retweet,1554460771
1600733496850644993,https://twitter.com/risol_cheese/statuses/1600733496850644993,Twitter for Android,1934,retweet,1596375045328474113
1600733494933880832,https://twitter.com/apaijali/statuses/1600733494933880832,Twitter for Android,55,retweet,791182860921090049
1600733494669242368,https://twitter.com/Hadimakpul/statuses/1600733494669242368,Twitter for Android,0,original,1344913299788337154
1600733493012869120,https://twitter.com/TolakPeluru1_/statuses/1600733493012869120,Twitter for Android,0,reply,1582797533864398848
1600733476206313472,https://twitter.com/666tearsdrops/statuses/1600733476206313472,Twitter for iPhone,1,retweet,2322842046
1600733471940349953,https://twitter.com/taufiqeditormt/statuses/1600733471940349953,Twitter for Android,0,reply,1260021144117063684
1600733465464700928,https://twitter.com/Juliett00699954/statuses/1600733465464700928,Twitter Web App,0,original,1591918536582127616
1600733464411930628,https://twitter.com/savitrianisa/statuses/1600733464411930628,Twitter Web App,0,reply,154117990
1600733461194555392,https://twitter.com/shinRatrp/statuses/1600733461194555392,Twitter Web App,0,reply,1595244319249924096
1600733459512668165,https://twitter.com/fhatin4981/statuses/1600733459512668165,Twitter Web App,9,retweet,1554460771
1600733443758780416,https://twitter.com/fatriosatria/statuses/1600733443758780416,Twitter Web App,52,retweet,1201091712
1600733441435107329,https://twitter.com/kimfbryana_/statuses/1600733441435107329,Twitter for Android,11371,retweet,1396635567643713538
1600733431402360833,https://twitter.com/SumiatiJameson/statuses/1600733431402360833,Twitter Web App,52,retweet,1201142833
1600733427384582144,https://twitter.com/klikanggaran/statuses/1600733427384582144,Twitter Web App,0,original,725242420519014400
1600733423668432897,https://twitter.com/KompasProperti/statuses/1600733423668432897,KompasProperti,0,original,454638631
1600733420312666112,https://twitter.com/Kyoko97676453/statuses/1600733420312666112,Twitter Web App,0,original,1591916552252555264
1600733414113452032,https://twitter.com/fhatin4981/statuses/1600733414113452032,Twitter Web App,1,retweet,1554460771
1600733412297703425,https://twitter.com/Deemahendr/statuses/1600733412297703425,Twitter for iPhone,619,retweet,1192010536034029569
1600733402360991744,https://twitter.com/endry4787/statuses/1600733402360991744,Twitter Web App,130,retweet,1477210506
1600733401807405057,https://twitter.com/NumerOff_/statuses/1600733401807405057,Twitter for Android,0,original,1598244466493599749
1600733390541496321,https://twitter.com/5HOT4R0/statuses/1600733390541496321,Twitter for Android,0,original,1276914018347741186
1600733384619139072,https://twitter.com/RatoeTrah/statuses/1600733384619139072,Twitter for Android,75,retweet,1298952587031404544
1600733382786547712,https://twitter.com/jodaayy_/statuses/1600733382786547712,Twitter for Android,118,retweet,1524925872
1600733376696422402,https://twitter.com/HendragunaSonny/statuses/1600733376696422402,Twitter for Android,12,retweet,1438007564344520710
1600733374079209476,https://twitter.com/Alberti45804127/statuses/1600733374079209476,Twitter Web App,0,original,1591914847675027456
1600733373643001861,https://twitter.com/antidandrvff/statuses/1600733373643001861,Twitter for Android,461,retweet,1375062634693726214
1600733363957944325,https://twitter.com/Ziyadu_R/statuses/1600733363957944325,Twitter for Android,25,retweet,2428361173
1600733363341430785,https://twitter.com/Ireng_Maulana45/statuses/1600733363341430785,Twitter for Android,0,original,3091791582
1600733354449547264,https://twitter.com/nadiakuu_/statuses/1600733354449547264,Twitter for Android,673,retweet,2553841548
1600733349248921600,https://twitter.com/jodaayy_/statuses/1600733349248921600,Twitter for Android,71,retweet,1524925872
1600733347587981313,https://twitter.com/GolpedJogja/statuses/1600733347587981313,Twitter Web App,39,retweet,1546662042459062273
1600733340801597442,https://twitter.com/yizhuogguk/statuses/1600733340801597442,Twitter for Android,619,retweet,1087292299237683200
1600733337860984833,https://twitter.com/Dulcie10400745/statuses/1600733337860984833,Twitter Web App,0,original,1591916903576268800
1600733318869225473,https://twitter.com/BobbyPoerwana/statuses/1600733318869225473,Twitter for Android,25,retweet,243514145
1600733304923521024,https://twitter.com/jamsarijtt/statuses/1600733304923521024,Twitter Web App,130,retweet,1226996058
1600733302830166017,https://twitter.com/Tyler97649335/statuses/1600733302830166017,Twitter Web App,0,original,1591914861960757256
1600733300049334272,https://twitter.com/norhanjtt/statuses/1600733300049334272,Twitter Web App,13,retweet,1226980159
1600733298141335552,https://twitter.com/jungwonboti/statuses/1600733298141335552,Twitter for Android,0,reply,1439074275881672706
1600733294173491201,https://twitter.com/5HOT4R0/statuses/1600733294173491201,Twitter for Android,0,reply,1276914018347741186
1600733283423514625,https://twitter.com/Inovita/statuses/1600733283423514625,Twitter for iPhone,619,retweet,54482997
1600733278054809603,https://twitter.com/tarmizijtt/statuses/1600733278054809603,Twitter Web App,130,retweet,1226696010
1600733273826942976,https://twitter.com/mahmudjtt/statuses/1600733273826942976,Twitter Web App,130,retweet,1265817823
1600733268663742464,https://twitter.com/zainaljtt/statuses/1600733268663742464,Twitter Web App,130,retweet,1226958716
1600733264494219264,https://twitter.com/GolpedJatim/statuses/1600733264494219264,Twitter Web App,39,retweet,1555111484983676928
1600733261269176320,https://twitter.com/deltgh/statuses/1600733261269176320,Twitter for Android,0,reply,1566789280919621632
1600733261118197761,https://twitter.com/chiewyeong/statuses/1600733261118197761,Twitter Web App,130,retweet,2191398805
1600733259142696961,https://twitter.com/WirawanLendy/statuses/1600733259142696961,Twitter Web App,454,retweet,1423500953739665408
1600733256134971392,https://twitter.com/kalla_jengking/statuses/1600733256134971392,Twitter for Android,0,original,1300320506629906432
1600733250951208961,https://twitter.com/aisooooppppp/statuses/1600733250951208961,Twitter for iPhone,1,retweet,1394368377045471233
1600733250233962496,https://twitter.com/DirgaAkmal/statuses/1600733250233962496,Twitter Web App,5,retweet,1546526502044413952
1600733246543007745,https://twitter.com/BasriJtut/statuses/1600733246543007745,Twitter Web App,130,retweet,1248951091
1600733223524323330,https://twitter.com/pengamatcilik/statuses/1600733223524323330,Twitter for iPhone,619,retweet,1344119798
1600733216008441856,https://twitter.com/abdulhajtt/statuses/1600733216008441856,Twitter Web App,130,retweet,1265808811
1600733215177969664,https://twitter.com/lailatulnatrah/statuses/1600733215177969664,Twitter Web App,130,retweet,561110320
1600733213416386561,https://twitter.com/keziapriscilla/statuses/1600733213416386561,Twitter for iPhone,0,original,70315650
1600733210169999360,https://twitter.com/kelin_ciucul/statuses/1600733210169999360,Twitter for Android,17,retweet,1182321929505497088
1600733206663532545,https://twitter.com/zuhaimi6/statuses/1600733206663532545,Twitter Web App,130,retweet,1071728186
1600733203928846337,https://twitter.com/nyetoo/statuses/1600733203928846337,Twitter for Android,15,retweet,138944449
1600733202401751041,https://twitter.com/Miss_YingSu/statuses/1600733202401751041,Twitter for Android,4,retweet,1447390228864372737
1600733199822225410,https://twitter.com/cyliese/statuses/1600733199822225410,Twitter for iPhone,168,retweet,1596788843214098433
1600733182457917440,https://twitter.com/endry4787/statuses/1600733182457917440,Twitter Web App,23,retweet,1477210506
1600733182361358337,https://twitter.com/oldapzaza/statuses/1600733182361358337,Twitter Web App,5,retweet,1429713067269517313
1600733178880483328,https://twitter.com/Miss_YingSu/statuses/1600733178880483328,Twitter for Android,3,retweet,1447390228864372737
1600733165156720640,https://twitter.com/korbanprennjon/statuses/1600733165156720640,Twitter for iPhone,215,retweet,1266112351851307008
1600733162518511617,https://twitter.com/GolpedBali/statuses/1600733162518511617,Twitter Web App,39,retweet,1555112603667808256
1600733149327405056,https://twitter.com/dimasoemardjono/statuses/1600733149327405056,Twitter for iPhone,619,retweet,356926514
1600733141668626432,https://twitter.com/secondofshn/statuses/1600733141668626432,Twitter for Android,11612,retweet,1576257012412739584
1600733124467359745,https://twitter.com/palaluy/statuses/1600733124467359745,Twitter for Android,619,retweet,1173626860481077248
1600733110156808193,https://twitter.com/20Lanata/statuses/1600733110156808193,Twitter for Android,0,reply,1559182968895156224
1600733109053706241,https://twitter.com/gyukaakuu/statuses/1600733109053706241,Twitter for Android,619,retweet,1150726007910891520
1600733099540684801,https://twitter.com/kalla_jengking/statuses/1600733099540684801,Twitter for Android,0,original,1300320506629906432
1600733084919296002,https://twitter.com/yosoro25197113/statuses/1600733084919296002,Twitter Web App,56,retweet,1430040339495014404
1600733078447525890,https://twitter.com/sarina_mayang/statuses/1600733078447525890,Twitter Web App,23,retweet,1423137872807297026
1600733056041512960,https://twitter.com/arofahnur21/statuses/1600733056041512960,Twitter for Android,461,retweet,1542750623677829120
1600733054519382017,https://twitter.com/aisooooppppp/statuses/1600733054519382017,Twitter for iPhone,0,original,1394368377045471233
1600733047976251392,https://twitter.com/yourdeeprest_/statuses/1600733047976251392,Twitter for iPhone,71,retweet,1259614563256811521
1600733041819029510,https://twitter.com/cleechean/statuses/1600733041819029510,Twitter Web App,141,retweet,746379054
1600733037376856064,https://twitter.com/norhanjtt/statuses/1600733037376856064,Twitter Web App,23,retweet,1226980159
1600733035699179520,https://twitter.com/oldapzaza/statuses/1600733035699179520,Twitter Web App,23,retweet,1429713067269517313
1600733019442384896,https://twitter.com/korbanprennjon/statuses/1600733019442384896,Twitter for iPhone,107,retweet,1266112351851307008
1600733016023760902,https://twitter.com/detikcom/statuses/1600733016023760902,Echobox,0,original,69183155
1600733015696515074,https://twitter.com/Akucelsi/statuses/1600733015696515074,Twitter for Android,619,retweet,858122169884090369
1600733007991967744,https://twitter.com/Nasirendang02/statuses/1600733007991967744,Twitter for Android,71,retweet,1490966024300433408
1600733002794815488,https://twitter.com/detik_jabar/statuses/1600733002794815488,Twitter Web App,0,original,1476518126342660098
1600732995949719552,https://twitter.com/yosoro25197113/statuses/1600732995949719552,Twitter Web App,23,retweet,1430040339495014404
1600732991864832000,https://twitter.com/WirawanLendy/statuses/1600732991864832000,Twitter Web App,23,retweet,1423500953739665408
1600732990820057088,https://twitter.com/Claydiandrra/statuses/1600732990820057088,Twitter Web App,5,retweet,1461270152104710145
1600732985984430081,https://twitter.com/rf_brians/statuses/1600732985984430081,Twitter for Android,55,retweet,407573603
1600732962848665600,https://twitter.com/pooryyi/statuses/1600732962848665600,Twitter for Android,3,retweet,1167844419912880128
1600732956565569536,https://twitter.com/mangkiah/statuses/1600732956565569536,Twitter for Android,0,original,595292289
1600732949611433984,https://twitter.com/jefa_e/statuses/1600732949611433984,Twitter Web App,1,retweet,1023536081986187265
1600732944125267968,https://twitter.com/GoNewsdotco/statuses/1600732944125267968,dlvr.it,0,original,3811914674
1600732942695038984,https://twitter.com/yeoguanfong/statuses/1600732942695038984,Twitter Web App,141,retweet,1356391502
1600732937766699008,https://twitter.com/fixyzia/statuses/1600732937766699008,Twitter for Android,619,retweet,1465689433563271174
1600732923413827584,https://twitter.com/solusicerdasmtk/statuses/1600732923413827584,Twitter for iPhone,0,reply,1406424700205469696
1600732913426845701,https://twitter.com/dhea_ardi/statuses/1600732913426845701,Talon Android,0,quote,446561230
1600732909727813632,https://twitter.com/s19991110/statuses/1600732909727813632,Twitter for iPhone,0,original,2279138132
1600732902723301376,https://twitter.com/odetoyeol_/statuses/1600732902723301376,Twitter for iPhone,0,original,1316996439713574912
1600732896318193664,https://twitter.com/rjslamp/statuses/1600732896318193664,Twitter for iPhone,0,reply,800619326172643328
1600732895634944000,https://twitter.com/June_dya77/statuses/1600732895634944000,Twitter for Android,3,retweet,1264562453565698051
1600732893457752065,https://twitter.com/siiandhy/statuses/1600732893457752065,Twitter for Android,71,retweet,180802622
1600732874357211138,https://twitter.com/pop0yyi/statuses/1600732874357211138,Twitter for Android,3,retweet,1338468831044358149
1600732873882931200,https://twitter.com/s2pidypeep/statuses/1600732873882931200,Twitter for iPhone,0,reply,1263940847281729536
1600732853205340160,https://twitter.com/innieffox/statuses/1600732853205340160,Twitter for Android,2976,retweet,1341431909834838020
1600732841062862849,https://twitter.com/babypurpleu/statuses/1600732841062862849,Twitter for Android,0,reply,1247903928026419206
1600732839259303936,https://twitter.com/adelladilaaa/statuses/1600732839259303936,Twitter for iPhone,0,original,445513783
1600732834963914754,https://twitter.com/hafiszi_89/statuses/1600732834963914754,Twitter Web App,141,retweet,1023331916
1600732834838491136,https://twitter.com/kangmasakmu/statuses/1600732834838491136,Twitter for Android,24,retweet,413075441
1600732834418679808,https://twitter.com/mbokewongndeso/statuses/1600732834418679808,Twitter for Android,0,reply,1507261110369787905
1600732826944802816,https://twitter.com/Revenge00810455/statuses/1600732826944802816,Twitter for Android,3,original,1213931120737153024
1600732825237323776,https://twitter.com/matfadzil1/statuses/1600732825237323776,Twitter Web App,141,retweet,1071702954
1600732819814174720,https://twitter.com/endry4787/statuses/1600732819814174720,Twitter Web App,141,retweet,1477210506
1600732818220294144,https://twitter.com/Risnaseptia_/statuses/1600732818220294144,Twitter Web App,141,retweet,921532684207345664
1600732817620541441,https://twitter.com/yosoro25197113/statuses/1600732817620541441,Twitter Web App,63,retweet,1430040339495014404
1600732815913472000,https://twitter.com/sarina_mayang/statuses/1600732815913472000,Twitter Web App,63,retweet,1423137872807297026
1600732799065296896,https://twitter.com/zahranaldoV2_/statuses/1600732799065296896,Twitter for Android,0,original,1599020479624679424
1600732794904535048,https://twitter.com/urfavsinnerrr/statuses/1600732794904535048,Twitter for iPhone,619,retweet,234266773
1600732783856742400,https://twitter.com/PacMijen/statuses/1600732783856742400,Twitter for Android,4,retweet,1539729265117495296
1600732780799070209,https://twitter.com/azaharkarsin/statuses/1600732780799070209,Twitter Web App,141,retweet,561214560
1600732780589371392,https://twitter.com/hussinjtt/statuses/1600732780589371392,Twitter Web App,141,retweet,1265779544
1600732777917267969,https://twitter.com/sabrisharip/statuses/1600732777917267969,Twitter Web App,141,retweet,1205290274
1600732777057767424,https://twitter.com/alaudinjtt/statuses/1600732777057767424,Twitter Web App,141,retweet,1226851058
1600732776206327809,https://twitter.com/davidchaliqq/statuses/1600732776206327809,Twitter for Android,0,reply,1102566834941788165
1600732776101138432,https://twitter.com/azizuljtt/statuses/1600732776101138432,Twitter Web App,141,retweet,1265569160
1600732775899795458,https://twitter.com/murisjtt/statuses/1600732775899795458,Twitter Web App,141,retweet,1265806146
1600732775434268672,https://twitter.com/SAID6734/statuses/1600732775434268672,Twitter Web App,141,retweet,1393926788
1600732775061291009,https://twitter.com/anuarjerantut/statuses/1600732775061291009,Twitter Web App,141,retweet,1226996834
1600732774989991936,https://twitter.com/afiza_norh/statuses/1600732774989991936,Twitter Web App,141,retweet,756139345
1600732774612094976,https://twitter.com/sabrieshariff/statuses/1600732774612094976,Twitter Web App,141,retweet,1206884898
1600732773911699456,https://twitter.com/leeboonguan_rp/statuses/1600732773911699456,Twitter Web App,141,retweet,582573182
1600732773622247426,https://twitter.com/nyariin_yah/statuses/1600732773622247426,Twitter for Android,11612,retweet,282462955
1600732773529972736,https://twitter.com/fitriannisamrd/statuses/1600732773529972736,Twitter Web App,141,retweet,1420946307653398533
1600732773404536834,https://twitter.com/SabarinaSapuan/statuses/1600732773404536834,Twitter Web App,141,retweet,1390861471
1600732773139873792,https://twitter.com/SaerahOmar/statuses/1600732773139873792,Twitter Web App,141,retweet,1371389010
1600732772774989825,https://twitter.com/endry4787/statuses/1600732772774989825,Twitter Web App,63,retweet,1477210506
1600732772355612674,https://twitter.com/YeoFongg/statuses/1600732772355612674,Twitter Web App,141,retweet,1433069461
1600732772326264833,https://twitter.com/Claydiandrra/statuses/1600732772326264833,Twitter Web App,141,retweet,1461270152104710145
1600732772246556673,https://twitter.com/marziahrosli/statuses/1600732772246556673,Twitter Web App,141,retweet,1247987564
1600732771726479360,https://twitter.com/faizulthe/statuses/1600732771726479360,Twitter Web App,141,retweet,1359394370
1600732771542241280,https://twitter.com/SABARIAH0/statuses/1600732771542241280,Twitter Web App,141,retweet,1211101706
1600732768673361920,https://twitter.com/WirawanLendy/statuses/1600732768673361920,Twitter Web App,141,retweet,1423500953739665408
1600732767981297665,https://twitter.com/hamdi7207/statuses/1600732767981297665,Twitter Web App,141,retweet,1378802210
1600732761966641152,https://twitter.com/bundalestari875/statuses/1600732761966641152,Twitter for Android,19,retweet,1494343441576501256
1600732758564777984,https://twitter.com/ranggarila/statuses/1600732758564777984,Twitter for Android,619,retweet,82289688
1600732758480891910,https://twitter.com/Rianto_Pa1000/statuses/1600732758480891910,Twitter for Android,19,retweet,1505158654596567044
1600732758355357696,https://twitter.com/Iwa1Iwan/statuses/1600732758355357696,Twitter for Android,619,retweet,1467850263776034822
1600732748624191489,https://twitter.com/achzam_prabu/statuses/1600732748624191489,Twitter for Android,19,retweet,892245663106211846
1600732726629658624,https://twitter.com/AstriKaye/statuses/1600732726629658624,Twitter for Android,211,retweet,1539137837240664066
1600732720593719296,https://twitter.com/argopandoyo/statuses/1600732720593719296,Twitter for Android,15,retweet,150740448
1600732714612977665,https://twitter.com/thefairyred/statuses/1600732714612977665,Twitter for Android,619,retweet,1566066710402449408
1600732708464099328,https://twitter.com/zahranaldoV2_/statuses/1600732708464099328,Twitter for Android,9,retweet,1599020479624679424
1600732700838887424,https://twitter.com/dedypiqatur/statuses/1600732700838887424,Twitter for iPhone,3,retweet,1265664988275855360
1600732697953206272,https://twitter.com/jjungkookiey/statuses/1600732697953206272,Twitter for Android,11612,retweet,1211851306932916224
